"ISLE","Isle of Capri Casinos, Inc.","7.71","305661654.72","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/isle",
"ISRL","Isramco, Inc.","134.8","366344746.8","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl",
"ITRI","Itron, Inc.","45.13","1765117790.5","n/a","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","18.72","439460068.32","n/a","1984","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/itrn",
"IVAN","Ivanhoe Energy, Inc.","0.7905","90768571.9965","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ivan",
"XXIA","Ixia","16.06","1219396131.8","n/a","2000","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xxia",
"IXYS","IXYS Corporation","10.83","336801801.78","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ixys",
"JJSF","J & J Snack Foods Corp.","85.62","1606909053.54","n/a","1986","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","25.5","51402390","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","74.83","8760153467.17","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","55.202","2554197036.818","n/a","1999","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","11","315448991","28677181","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/jaso",
"JKHY","Jack Henry & Associates, Inc.","54.6","4664048734.8","n/a","1985","Technology","EDP Services","http://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","40.09","1735965954.8","n/a","1996","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","19.5","36582585","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb",
"JAXB","Jacksonville Bancorp, Inc.","0.5091","53909427.3057","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jaxb",
"JAKK","JAKKS Pacific, Inc.","6.195","138171458.67","n/a","1996","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jakk",
"JMBA","Jamba, Inc.","11.53","196632135.74","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jmba",
"JRCC","James River Coal Company","2.04","73564172.76","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/jrcc",
"JAZZ","Jazz Pharmaceuticals plc","91.63","5328609419.98","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jazz",
"JDSU","JDS Uniphase Corporation","15.84","3626198421.12","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/jdsu",
"JFBI","Jefferson Bancshares, Inc.","6.43","42423461.77","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jfbi",
"JBLU","JetBlue Airways Corporation","7.39","2086396138.33","n/a","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu",
"JTPY","JetPay Corporation","3.07","35394318.58","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jtpy",
"JCTCF","Jewett-Cameron Trading Company","11.08","34737218.24","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/jctcf",
"DATE","Jiayuan.com International Ltd.","6.56","77897940.16","11874686","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/date",
"JST","Jinpan International Limited","6.58","108013700.48","n/a","1998","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/jst",
"JIVE","Jive Software, Inc.","11.905","818608383.745","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/jive",
"JOEZ","Joe&#39;s Jeans Inc.","1.07","73277038.98","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/joez",
"JBSS","John B. Sanfilippo & Son, Inc.","24","262162440","n/a","1991","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","27.25","270794259","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jout",
"JOSB","Jos. A. Bank Clothiers, Inc.","48.84","1366953065.28","n/a","1994","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/josb",
"TAX","JTH Holding Inc. D/B/A Liberty Tax Service","20.08","241709405.68","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tax",
"KALU","Kaiser Aluminum Corporation","66.15","1237440730.05","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu",
"KBIO","KaloBios Pharmaceuticals, Inc.","4.12","135638483.44","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kbio",
"KMDA","Kamada Ltd.","15.26","545319304.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","7.84","289911251.84","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi",
"KCLI","Kansas City Life Insurance Company","45.98","506826780.68","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/kcli",
"KCAP","KCAP Financial, Inc.","8.75","291504316.25","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/kcap",
"KRNY","Kearny Financial","10.7","710734018","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny",
"KIPO","Keating Capital, Inc.","7.01","61935733.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kipo",
"KELYA","Kelly Services, Inc.","20.34","815956714.44","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","20.04","69628178.4","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","8.1","69086341.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KERX","Keryx Biopharmaceuticals, Inc.","10.72","877061806.24","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx",
"KEQU","Kewaunee Scientific Corporation","17.46","45480331.8","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","14.34","88460635.02","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","10.97","115358995.17","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","17.72","594180891.16","n/a","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KBALB","Kimball International, Inc.","12.1","460767249.8","n/a","1976","Technology","Electrical Products","http://www.nasdaq.com/symbol/kbalb",
"KGJI","Kingold Jewelry Inc.","1.98","127302547.68","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"KINS","Kingstone Companies, Inc","5.15","19626129.85","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","2.88","2057400","714375","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone",
"KIOR","KiOR, Inc.","2.41","256987260.38","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kior",
"KIPS","Kips Bay Medical, Inc.","0.8821","23798245.5859","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/kips",
"KIRK","Kirkland&#39;s, Inc.","17.82","307364884.2","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk",
"KLAC","KLA-Tencor Corporation","63.05","10511724687.75","n/a","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"VLCCF","Knightsbridge Tankers Limited","8.44","206544194.84","n/a","1997","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/vlccf",
"KONA","Kona Grill, Inc.","12.13","104090550.37","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona",
"KONG","KongZhong Corporation","10.66","254370828.14","23862179","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/kong",
"KOPN","Kopin Corporation","4.08","273030025.92","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn",
"KOSS","Koss Corporation","5.16","38094762.96","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KRFT","Kraft Foods Group, Inc.","54.42","32421009575.46","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/krft",
"KWEB","KraneShares Trust KraneShares CSI China Internet ETF","31.587","3158257.782","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"KTOS","Kratos Defense & Security Solutions, Inc.","8.55","487397418.3","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"KUTV","Ku6 Media Co., Ltd.","2.65","39371633","14857220","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv",
"KLIC","Kulicke and Soffa Industries, Inc.","13.15","989899624.7","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","14.05","218779013","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"KYTH","Kythera Biopharmaceuticals, Inc.","43.69","819893530.4","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kyth",
"LLEN","L&L Energy, Inc.","1.41","59311324.29","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/llen",
"FSTR","L.B. Foster Company","47.9","494542113","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/fstr",
"LSBK","Lake Shore Bancorp, Inc.","11.56","68431015.28","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","12.16","434603166.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","34.9","574096484.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"LAKE","Lakeland Industries, Inc.","5.59","29920536.49","n/a","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake",
"LACO","Lakes Entertainment, Inc.","4.21","111316340.56","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/laco",
"LRCX","Lam Research Corporation","52.21","8462870674.47","n/a","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","46.57","4400554005.54","n/a","1996","Technology","Advertising","http://www.nasdaq.com/symbol/lamr",
"LANC","Lancaster Colony Corporation","84.855","2315207918.82","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lanc",
"LNDC","Landec Corporation","11.86","314150158.74","n/a","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc",
"LARK","Landmark Bancorp Inc.","19.81","58158851.73","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LSTR","Landstar System, Inc.","57.87","2644643606.58","n/a","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LTRX","Lantronix, Inc.","1.38","20120074.32","n/a","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx",
"LPSB","LaPorte Bancorp, Inc.","10.55","65488977.3","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lpsb",
"LSCC","Lattice Semiconductor Corporation","4.245","492831964.515","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc",
"LAWS","Lawson Products, Inc.","12.06","104330083.14","n/a","1970","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LAYN","Layne Christensen Company","20.08","399302526.72","n/a","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn",
"LCAV","LCA-Vision Inc.","3.27","62917481.4","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lcav",
"LCNB","LCNB Corporation","20.2","154248311","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LDRH","LDR Holding Corporation","21.28","482145194.72","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ldrh",
"GAGA","Le Gaga Holdings Limited","3.6","44788716","12441310","2010","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/gaga",
"LBIX","Leading Brands Inc","4.33","12717989.4","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/lbix",
"LEAP","Leap Wireless International, Inc.","15.91","1262420538.74","n/a","1985","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/leap",
"LTRE","Learning Tree International, Inc.","3.16","41767249.44","n/a","1995","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ltre",
"LGCY","Legacy Reserves LP","28.92","1663381951.8","n/a","1996","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LMAT","LeMaitre Vascular, Inc.","6.97","106321955.22","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat",
"LXRX","Lexicon Pharmaceuticals, Inc.","2.49","1278499020.78","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx",
"LHCG","LHC Group","21.63","380563973.58","n/a","2005","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/lhcg",
"LBTYA","Liberty Global plc","79.05","31608066058.65","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtya",
"LBTYB","Liberty Global plc","79.02","804130830.9","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyb",
"LBTYK","Liberty Global plc","75.3","7943725985.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbtyk",
"LINTA","Liberty Interactive Corporation","26.371","13723876122.031","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/linta",
"LINTB","Liberty Interactive Corporation","26.29","760237210.37","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lintb",
"LVNTA","Liberty Interactive Corporation","95.268","3504577996.824","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lvnta",
"LVNTB","Liberty Interactive Corporation","93.92","135497350.88","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lvntb",
"LMCA","Liberty Media Corporation","156.35","18842675974.6","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmca",
"LMCB","Liberty Media Corporation","153.54","1516449786.12","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmcb",
"LPHI","Life Partners Holdings Inc","2.06","38413784.08","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LIFE","Life Technologies Corporation","75.2","12984197064","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life",
"LPNT","LifePoint Hospitals, Inc.","48.65","2312738003.1","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","16.11","204528645.27","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LFVN","Lifevantage Corporation","2.49","292849253.58","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn",
"LWAY","Lifeway Foods, Inc.","15.042","246478467.714","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","55.45","1133445853.35","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","1.73","21722572","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","1.5099","20822965.9743","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LIWA","Lihua International, Inc.","6","178988016","n/a","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/liwa",
"LIME","Lime Energy Co.","3.48","12006323.64","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LLNW","Limelight Networks, Inc.","1.95","188982526.2","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","27.02","359657545.8","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LINC","Lincoln Educational Services Corporation","4.79","113757307.64","n/a","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
"LECO","Lincoln Electric Holdings, Inc.","69.76","5734577269.76","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","38.74","9240290213.44","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LTON","Linktone Ltd.","2.83","67599700.6","23886820","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/lton",
"LNCO","Linn Co, LLC","31.66","1101372250","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lnco",
"LINE","Linn Energy, LLC","28.74","6759385402.62","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LIOX","Lionbridge Technologies, Inc.","3.83","243533326.75","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LPDX","LipoScience, Inc.","4.75","70476638.25","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lpdx",
"LIQD","Liquid Holdings Group, Inc.","7.21","176400782.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/liqd",
"LQDT","Liquidity Services, Inc.","24.98","792998917.94","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","79.8","1785740619.6","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LIVE","LiveDeal, Inc.","3.1","10898604.9","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","9.49","512790887.83","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LKQ","LKQ Corporation","32.91","9876941301.6","n/a","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq",
"LMIA","LMI Aerospace, Inc.","15.12","194398066.8","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LNBB","LNB Bancorp, Inc.","9.97","92757908.94","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOCM","Local Corporation","1.96","44841642.44","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"LOGI","Logitech International S.A.","9.24","1476538666.68","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","30.83","748154939.64","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOJN","LoJack Corporation","4.25","79657099.75","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"LOOK","LookSmart, Ltd.","0.6999","12113910.4941","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LORL","Loral Space and Communications, Inc.","69","2133472065","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LABC","Louisiana Bancorp, Inc.","17.63","50898850.17","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LPTN","Lpath, Inc.","4.99","65601663.74","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn",
"LPLA","LPL Financial Holdings Inc.","40.44","4246943085","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","1.59","51673726.41","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad",
"LSBI","LSB Financial Corp.","28.5","44441275.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"LSI","LSI Corporation","7.705","4215213884.355","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lsi",
"LYTS","LSI Industries Inc.","8.95","215236992.7","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LTXC","LTX-Credence Corporation","6.21","298427946.3","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ltxc",
"LULU","lululemon athletica inc.","72.5","10515386225","n/a","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu",
"LMNX","Luminex Corporation","19.66","813806669.12","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LMOS","Lumos Networks Corp.","23.52","517479631.2","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.41","20422379.37","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MBTF","M B T Financial Corp","3.86","69144805.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","18.04","835834222.96","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MCBC","Macatawa Bank Corporation","5.26","143394569.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","8.79","48823694.61","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"MGNX","MacroGenics, Inc.","26.17","654780936.96","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mgnx",
"MCBK","Madison County Financial, Inc.","17.16","54792806.64","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mcbk",
"MAGS","Magal Security Systems Ltd.","3.3699","54415534.3878","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MGLN","Magellan Health Services, Inc.","59.99","1610507977.26","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MPET","Magellan Petroleum Corporation","1.04","47174032.88","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MGIC","Magic Software Enterprises Ltd.","6.41","236209044.85","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"CALL","magicJack VocalTec Ltd","12.68","237341995.64","n/a","1992","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MNGA","MagneGas Corporation","0.62","14180346.12","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga",
"MAG","Magnetek, Inc.","18.4","59329788","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","7.24","42074492.56","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","11.49","833248377.09","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MHLDO","Maiden Holdings, Ltd.","48.05","158565000","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhldo",
"MSFG","MainSource Financial Group, Inc.","15.38","313812489.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"COOL","Majesco Entertainment Company","0.598","27684989.462","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MMYT","MakeMyTrip Limited","14.79","556135916.82","n/a","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt",
"MAKO","MAKO Surgical Corp.","29.79","1400944071.33","n/a","2008","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mako",
"MLVF","Malvern Bancorp, Inc.","12.16","79751031.68","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MAMS","MAM Software Group, Inc.","3.8999","56393220.8829","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams",
"MNDL","Mandalay Digital Group, Inc","2.99","93444385.97","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mndl",
"MANH","Manhattan Associates, Inc.","109.725","2119018416.9","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","1.9846","8468665.274","n/a","1997","Finance","Finance Companies","http://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","13.79","170795686.46","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","24.06","63704504.1","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","5.14","1551119465.1","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","28.91","1074210546.78","n/a","1971","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
"MCHX","Marchex, Inc.","8.44","318943093.04","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MARPS","Marine Petroleum Trust","16.33","32660000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"MKTX","MarketAxess Holdings, Inc.","65.03","2442654648.98","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MKTO","Marketo, Inc.","34.875","1291731428.25","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mkto",
"MRLN","Marlin Business Services Corp.","26.44","341071320.12","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
"FISH","Marlin Midstream Partners, LP","19.19","341681672.86","n/a","1992","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/fish",
"MAR","Marriot International","43.59","13215680713.2","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar",
"MBII","Marrone Bio Innovations, Inc.","17.77","340144845.94","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mbii",
"MRTN","Marten Transport, Ltd.","17.19","571111432.11","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
